"time","J1_w","J2_w","J3_w","J4_w"
0.51,5.864908830914818,3.660935503367257,1.099999940395355,5.240253735021938e-17
0.513,5.831591311537444,3.654982512913385,1.129999940395356,4.707346683201863e-17
0.516,5.795697657453199,3.648961730278585,1.159999940395355,4.707346683201863e-17
0.519,5.757333962843628,3.642872814665103,1.189999940395355,4.174439631381787e-17
0.522,5.716628849929664,3.636715426243505,1.219999940395356,4.174439631381787e-17
0.525,5.673732330323208,3.630489226157501,1.249999940395356,4.174439631381787e-17
0.528,5.628814476516339,3.62419387652877,1.279999940395355,4.174439631381787e-17
0.531,5.582063915300072,3.617829040461764,1.309999940395355,3.641532579561712e-17
0.534,5.533686156485116,3.611394382048485,1.339999940395356,3.641532579561712e-17
0.537,5.483901771759018,3.604889566373266,1.369999940395355,3.641532579561712e-17
0.54,5.432944439844233,3.598314259517532,1.399999940395356,3.641532579561712e-17
0.543,5.381058875308367,3.591668128564542,1.429999940395355,3.641532579561712e-17
0.546,5.328498659410623,3.584950841604125,1.459999940395356,3.641532579561712e-17
0.549,5.275523992237924,3.57816206773739,1.489999940395356,3.641532579561712e-17
0.552,5.222399386082905,3.571301477081436,1.519999940395355,3.641532579561712e-17
0.555,5.169391320537454,3.564368740774038,1.549999940395355,3.641532579561712e-17
0.5580000000000001,5.11676588011532,3.557363530978318,1.579999940395356,3.641532579561712e-17
0.5610000000000001,5.064786395372369,3.550285520887409,1.609999940395356,3.641532579561712e-17
0.5640000000000001,5.013711108462055,3.543134384729097,1.639999940395355,3.641532579561712e-17
0.5670000000000001,4.963790883846722,3.535909797770449,1.669999940395355,3.641532579561712e-17
0.5700000000000001,4.915266984484619,3.528611436322435,1.699999940395356,3.641532579561712e-17
0.5730000000000001,4.868368933231287,3.521238977744518,1.729999940395356,3.108625527741636e-17
0.5760000000000001,4.823312478437642,3.513792100449249,1.759999940395356,3.108625527741636e-17
0.579,4.780297681802198,3.506270483906834,1.789999940395355,2.57571847592158e-17
0.582,4.739507145449755,3.498673808649687,1.819999940395355,3.108625527741656e-17
0.585,4.701104393973099,3.491001756276975,1.849999940395355,3.108625527741656e-17
0.588,4.66523242579875,3.483254009459137,1.879999940395355,3.108625527741656e-17
0.591,4.632012446734945,3.475430251942401,1.909999940395355,3.108625527741656e-17
0.594,4.601542796942895,3.467530168553274,1.939999940395355,2.57571847592158e-17
0.597,4.573898080855574,3.459553445203023,1.969999940395355,2.57571847592158e-17
0.6,4.549128507766905,3.451499768892137,1.999999940395355,2.57571847592158e-17
0.603,4.527259448944262,3.443368827714779,2.029999940395355,2.042811424101504e-17
0.606,4.50829121519538,3.435160310863216,2.059999940395355,2.309264950011542e-17
0.609,4.492199056863932,3.426873908632237,2.089999940395355,2.309264950011542e-17
0.612,4.478933386253792,3.418509312423554,2.119999940395355,2.309264950011542e-17
0.615,4.468420220507697,3.41006621475019,2.149999940395356,2.57571847592158e-17
0.618,4.460561841009229,3.401544309240844,2.179999940395355,2.042811424101504e-17
0.621,4.455237663455189,3.392943290644255,2.209999940395356,2.57571847592158e-17
0.624,4.452305310875506,3.384262854833529,2.239999940395356,2.042811424101504e-17
0.627,4.45160188007643,3.375502698810467,2.269999940395357,2.042811424101504e-17
0.63,4.452945390265938,3.366662520709871,2.299999940395357,1.509904372281429e-17
0.633,4.456136401003221,3.357742019803836,2.329999940395356,7.105437945513155e-18
0.636,4.460959785111156,3.348740896506022,2.359999940395357,4.440902686412776e-18
0.639,4.467186640815252,3.339658852375907,2.389999940395358,1.776367427312398e-18
0.642,4.474576326136749,3.330495590123036,2.419999940395358,-8.881678317879797e-19
0.645,4.4828785974824,3.321250813611244,2.449999940395358,4.440902686412776e-18
0.648,4.491835833448635,3.311924227862866,2.479999940395359,4.440902686412776e-18
0.651,4.501185324101428,3.302515539062921,2.509999940395359,1.776367427312398e-18
0.654,4.510661605412022,3.2930244545633,2.539999940395359,4.440902686412776e-18
0.657,4.519998818127839,3.283450682886915,2.569999940395359,-8.881678317879797e-19
0.66,4.528933070141067,3.273793933731851,2.599999940395359,-6.217238349988736e-18
0.663,4.537204781386291,3.264053917975482,2.62999994039536,-1.154630886818949e-17
0.666,4.544560990453706,3.254230347678587,2.65999994039536,-1.687537938639025e-17
0.669,4.550757602444172,3.244322936089438,2.689999940395361,-1.421084412728987e-17
0.672,4.555561558113967,3.234331397647879,2.71999994039536,-1.421084412728987e-17
0.675,4.558752905055737,3.224255447989384,2.749999940395361,-1.421084412728987e-17
0.678,4.560126752531624,3.214094803949093,2.779999940395361,-1.154630886818949e-17
0.681,4.559495092607333,3.203849183565846,2.809999940395361,-1.154630886818949e-17
0.6840000000000001,4.556688471422563,3.19351830608618,2.839999940395361,-1.953991464549063e-17
0.6870000000000001,4.551557495763467,3.183101891968328,2.869999940395362,-2.486898516369138e-17
0.6900000000000001,4.543974161564653,3.172599662886185,2.899999940395362,-3.153032331144233e-17
0.6930000000000001,4.533832992548819,3.162011341733269,2.929999940395362,-3.153032331144233e-17
0.6960000000000001,4.521051978897329,3.151336652626654,2.959999940395362,-2.620125279324157e-17
0.6990000000000001,4.505573307620015,3.140575320910896,2.989999940395361,-2.886578805234195e-17
0.7020000000000001,4.48736387814132,3.129727073161936,3.019999940395362,-2.620125279324157e-17
0.705,4.466415598526398,3.118791637190981,3.049999940395361,-2.620125279324157e-17
0.708,4.442745459717797,3.107768742048374,3.079999940395361,-2.620125279324157e-17
0.7097924947738647,4.427001337245882,3.101130163551081,3.097924888134008,-2.620125279324157e-17
0.7097924947738647,4.427001337245882,3.101130163551081,3.097924888134008,-2.620125279324157e-17
0.711,4.415763026997759,3.096636968148878,3.10999994039536,-2.405629262618473e-17
0.711,4.415763026997759,3.096636968148878,3.10999994039536,-2.405629262618473e-17
0.714,4.386799510749483,3.106037657469336,3.119400629715819,-2.405629262618473e-17
0.714,4.386799510749483,3.106037657469336,3.119400629715819,-2.405629262618473e-17
0.717,4.355313017908981,3.115394214516112,3.128757186762594,-1.872722210798397e-17
0.72,4.321417191845061,3.124706506311816,3.138069478558299,-2.405629262618473e-17
0.723,4.285247845883577,3.133974400508171,3.147337372754654,-2.405629262618473e-17
0.726,4.246961760164439,3.143197765387886,3.156560737634369,-2.405629262618473e-17
0.729,4.20673529238451,3.152376469866528,3.165739442113011,-1.872722210798397e-17
0.732,4.164762814757513,3.161510383494393,3.174873355740875,-1.872722210798397e-17
0.735,4.121254991064545,3.170599376458347,3.183962348704829,-1.872722210798397e-17
0.738,4.076436909088223,3.179643319583682,3.193006291830164,-1.872722210798397e-17
0.741,4.030546085007042,3.188642084335948,3.202005056582431,-1.339815158978322e-17
0.744,3.983830357463071,3.197595542822779,3.210958515069262,-1.339815158978322e-17
0.747,3.936545689995345,3.206503567795712,3.219866540042194,-1.872722210798397e-17
0.75,3.88895390134469,3.215366032651993,3.228729004898475,-1.872722210798397e-17
0.753,3.841320343775916,3.22418281143638,3.237545783682862,-2.405629262618473e-17
0.756,3.793911550024723,3.232953778842931,3.246316751089413,-2.405629262618473e-17
0.759,3.746992869755157,3.241678810216783,3.255041782463266,-3.471443366258624e-17
0.762,3.700826116506558,3.250357781555929,3.263720753802411,-4.0043504180787e-17
0.765,3.65566724601582,3.258990569512974,3.272353541759456,-3.471443366258624e-17
0.768,3.611764086522331,3.267577051396892,3.280940023643375,-2.938536314438548e-17
0.771,3.569354141201513,3.276117105174771,3.289480077421254,-2.938536314438548e-17
0.774,3.528662482232699,3.284610609473543,3.297973581720025,-3.471443366258624e-17
0.777,3.489899755193723,3.29305744358171,3.306420415828192,-3.471443366258624e-17
0.78,3.453260311495306,3.301457487451064,3.314820459697546,-2.938536314438548e-17
0.783,3.418920485431886,3.309810621698386,3.323173593944869,-3.471443366258624e-17
0.786,3.387037031141845,3.318116727607151,3.331479699853633,-4.0043504180787e-17
0.789,3.357745733350781,3.326375687129207,3.339738659375689,-4.537257469898775e-17
0.7911564111709595,3.338635956022698,3.332278284617026,3.345641256863508,-4.920313043108065e-17
0.7911564111709595,3.338635956022698,3.332278284617026,3.345641256863508,-4.920313043108065e-17
0.792,3.331723203236362,3.334577809417666,3.347940781664148,-4.920313043108065e-17
0.792,3.331723203236362,3.334577809417666,3.347940781664148,-4.920313043108065e-17
0.795,3.329236304364714,3.332090910546017,3.3454538827925,-4.920313043108065e-17
0.795,3.329236304364714,3.332090910546017,3.3454538827925,-4.920313043108065e-17
0.798,3.327671959714312,3.330526565895615,3.343889538142097,-4.920313043108065e-17
0.801,3.327044054519019,3.329898660700322,3.343261632946804,-4.920313043108065e-17
0.804,3.3273581621098,3.330212768291103,3.343575740537585,-4.920313043108065e-17
0.8070000000000001,3.328611494445443,3.331466100626746,3.344829072873229,-4.920313043108065e-17
0.8100000000000001,3.330792926859408,3.333647533040712,3.347010505287194,-4.920313043108065e-17
0.8130000000000001,3.333883096803158,3.336737702984461,3.350100675230943,-4.920313043108065e-17
0.8160000000000001,3.337854575709506,3.340709181890809,3.354072154137291,-4.920313043108065e-17
0.8190000000000001,3.342672112450523,3.345526718631826,3.358889690878308,-4.920313043108065e-17
0.8220000000000001,3.348292946229044,3.351147552410347,3.36451052465683,-4.920313043108065e-17
0.8250000000000001,3.354667186126531,3.357521792307834,3.370884764554317,-4.920313043108065e-17
