"time","J1_w","J2_w","J3_w","J4_w"
0.276,7.846860634856079,2.704996463252376,0,-1.765950166797167e-17
0.279,7.8381173618584,2.733190804523769,0,-1.81146287700758e-17
0.282,7.827177989543262,2.761346301340246,0,-1.834365803589505e-17
0.285,7.813865497604969,2.789462552878116,0,-1.825378753342669e-17
0.288,7.798067646615896,2.817539160019234,4.440892098500626e-16,-1.757626977807229e-17
0.291,7.779682536091595,2.845575723803062,-4.440892098500626e-16,-1.604960606877898e-17
0.294,7.758635795236368,2.873571845845384,0,-1.336719236057345e-17
0.297,7.73488271759944,2.901527128343656,-4.440892098500626e-16,-9.174473807002807e-18
0.3,7.708304402404189,2.929441173707614,0,-5.918998930138175e-18
0.303,7.678917012555697,2.95731358529692,0,-3.272674788025795e-18
0.306,7.646750884300406,2.985143966991563,-4.440892098500626e-16,-1.440242870040767e-18
0.309,7.611855389707053,3.012931923206846,-4.440892098500626e-16,-1.083011938785915e-18
0.312,7.574312045614297,3.040677058937539,-4.440892098500626e-16,-3.020630278923149e-18
0.315,7.5341943516284,3.068378979881849,0,-6.709220019398701e-18
0.318,7.491530453138991,3.096037292557183,0,-8.823614577705207e-18
0.321,7.446526784016974,3.12365160365941,4.440892098500626e-16,-1.145680875260626e-17
0.324,7.399358176400803,3.151221520678817,-4.440892098500626e-16,-1.434353603184427e-17
0.327,7.350229937946262,3.178746651727715,4.440892098500626e-16,-1.710596298037828e-17
0.33,7.299311746387298,3.206226605631469,4.440892098500626e-16,-1.941901601309041e-17
0.333,7.246676631424853,3.233660992013031,-4.440892098500626e-16,-2.116219007359321e-17
0.336,7.19264719974989,3.261049420855081,4.440892098500626e-16,-2.148922717640316e-17
0.339,7.137472100489404,3.28839150292127,0,-1.967748615005259e-17
0.342,7.081418295665362,3.315686849644131,0,-1.487243154206533e-17
0.345,7.024758263144752,3.342935073119907,4.440892098500626e-16,-6.586729286781435e-18
0.348,6.967631823865029,3.370135785981253,0,-3.669948247135409e-19
0.351,6.910387590063513,3.397288601737183,0,6.308155347941872e-18
0.354,6.853307395184336,3.424393134511914,-4.440892098500626e-16,1.269820512150286e-17
0.357,6.796678791336564,3.451448999122803,4.440892098500626e-16,1.781725487947593e-17
0.36,6.740744882170882,3.478455811028685,0,2.159763235019556e-17
0.363,6.685695695176021,3.505413186327266,4.440892098500626e-16,2.504371483337572e-17
0.366,6.631829603372194,3.532320741953268,0,2.625199250285867e-17
0.369,6.579387664828571,3.559178095490424,0,2.438222643404615e-17
0.372,6.528599341669042,3.585984865233019,0,1.849014768186584e-17
0.375,6.479674201898876,3.612740670198656,-4.440892098500626e-16,1.023347316055436e-17
0.378,6.432802429918921,3.639445130129896,0,2.687364079040349e-18
0.381,6.388165393865302,3.666097865483203,-4.440892098500626e-16,-5.281941602563888e-18
0.384,6.345918620936382,3.692698497452733,0,-1.245685599725404e-17
0.387,6.306194081569166,3.719246647969713,0,-1.723636115441075e-17
0.39,6.269128220242539,3.745741939745336,4.440892098500626e-16,-2.152866509688227e-17
0.393,6.234827954325759,3.772183996236332,-4.440892098500626e-16,-2.659424591432582e-17
0.396,6.203345772615548,3.798572441621881,0,-3.006972212886549e-17
0.399,6.174720053207269,3.824906900861805,4.440892098500626e-16,-3.145494710439371e-17
0.402,6.149569155711454,3.831174855002545,0.02000000000000002,-3.136634488053062e-17
0.405,6.126775639491651,3.827397508048486,0.05000000000000115,-3.01105243374473e-17
0.408,6.10666467432303,3.823568073325708,0.08000000000000052,-3.018104534031225e-17
